"Date","DAILY_AQI_VALUE","Site.Name","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"05/06/2019",23,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"05/07/2019",27,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"05/08/2019",30,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"05/09/2019",17,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"05/10/2019",20,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"05/11/2019",19,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"05/12/2019",17,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"05/13/2019",15,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"05/14/2019",18,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"05/15/2019",28,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"05/16/2019",36,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"05/17/2019",46,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"05/18/2019",46,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"05/19/2019",48,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"05/20/2019",37,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"05/21/2019",39,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"05/22/2019",54,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"05/23/2019",43,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"05/24/2019",52,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"05/25/2019",58,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"05/26/2019",54,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"05/27/2019",52,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"05/28/2019",53,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"06/04/2019",40,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"06/05/2019",55,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"06/06/2019",39,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"06/07/2019",36,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"06/08/2019",23,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"06/11/2019",20,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"06/12/2019",24,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"06/13/2019",27,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"06/14/2019",23,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"06/15/2019",38,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"06/16/2019",45,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"06/17/2019",38,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"06/18/2019",21,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"06/19/2019",23,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"06/20/2019",38,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"06/21/2019",25,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"06/22/2019",24,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"06/23/2019",45,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"06/24/2019",54,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"06/25/2019",28,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"06/26/2019",31,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"06/27/2019",43,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"06/28/2019",45,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"06/29/2019",50,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"06/30/2019",45,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"07/01/2019",48,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"07/02/2019",52,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"07/03/2019",43,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"07/04/2019",64,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"07/05/2019",54,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"07/06/2019",38,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"07/07/2019",49,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"07/08/2019",52,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"07/09/2019",30,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"07/10/2019",30,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"07/11/2019",27,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"07/12/2019",24,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"07/13/2019",30,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"07/14/2019",26,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"07/15/2019",43,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"07/16/2019",56,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"07/17/2019",57,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"07/18/2019",26,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"07/19/2019",35,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"07/20/2019",25,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"07/21/2019",34,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"07/22/2019",23,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"07/23/2019",24,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"07/24/2019",36,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"07/25/2019",40,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"07/26/2019",48,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"07/27/2019",57,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"07/28/2019",56,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"07/29/2019",53,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"07/30/2019",49,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"07/31/2019",40,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"08/01/2019",44,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"08/02/2019",46,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"08/03/2019",50,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"08/04/2019",38,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"08/05/2019",35,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"08/06/2019",40,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"08/07/2019",42,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"08/08/2019",40,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"08/09/2019",44,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"08/10/2019",51,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"08/11/2019",46,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"08/12/2019",51,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"08/13/2019",43,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"08/14/2019",29,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"08/15/2019",40,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"08/16/2019",40,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"08/17/2019",34,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"08/18/2019",34,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"08/19/2019",40,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"08/20/2019",27,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"08/21/2019",22,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"08/22/2019",34,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"08/23/2019",25,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"08/24/2019",16,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"08/25/2019",21,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"08/26/2019",20,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"08/27/2019",23,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"08/28/2019",25,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"08/29/2019",29,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"08/30/2019",44,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"08/31/2019",48,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"09/01/2019",34,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"09/02/2019",25,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"09/03/2019",38,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"09/04/2019",37,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"09/05/2019",23,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"09/06/2019",34,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"09/07/2019",49,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"09/08/2019",51,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"09/09/2019",59,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"09/10/2019",60,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"09/11/2019",59,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"09/12/2019",54,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"09/13/2019",52,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"09/14/2019",26,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"09/15/2019",38,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"09/16/2019",38,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"09/17/2019",53,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"09/18/2019",28,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"09/19/2019",23,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"09/20/2019",35,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"09/21/2019",56,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"09/22/2019",46,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"09/23/2019",31,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"09/24/2019",33,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"09/25/2019",46,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"09/26/2019",47,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"09/27/2019",45,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"09/28/2019",38,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"09/29/2019",52,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"09/30/2019",63,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"10/01/2019",70,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"10/02/2019",60,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"10/03/2019",58,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"10/04/2019",49,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"10/05/2019",23,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"10/06/2019",27,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"10/07/2019",21,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"10/08/2019",18,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"10/09/2019",16,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"10/10/2019",24,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"10/11/2019",32,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"10/12/2019",38,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"10/13/2019",38,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"10/14/2019",21,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"10/15/2019",40,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"10/16/2019",16,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"10/17/2019",11,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"10/18/2019",20,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"10/19/2019",35,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"10/20/2019",12,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"10/21/2019",18,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"10/22/2019",15,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"10/23/2019",23,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"10/24/2019",35,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"10/25/2019",35,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"10/26/2019",28,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"10/27/2019",18,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"10/28/2019",22,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"10/29/2019",46,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"10/30/2019",26,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"10/31/2019",15,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"11/01/2019",15,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"11/02/2019",37,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"11/03/2019",42,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"11/04/2019",48,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"11/05/2019",45,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"11/06/2019",40,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"11/07/2019",53,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"11/08/2019",21,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"11/09/2019",44,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"11/10/2019",67,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"11/11/2019",41,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"11/12/2019",24,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"11/13/2019",35,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"11/14/2019",54,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"11/15/2019",50,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"11/16/2019",25,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"11/17/2019",20,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"11/18/2019",27,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"11/19/2019",56,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"11/20/2019",38,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"11/21/2019",39,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"11/22/2019",61,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"11/23/2019",49,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"11/24/2019",25,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"11/25/2019",50,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"11/26/2019",59,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"11/27/2019",48,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"11/28/2019",10,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"11/29/2019",28,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"11/30/2019",52,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"12/01/2019",32,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"12/02/2019",9,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"12/03/2019",15,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"12/04/2019",26,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"12/05/2019",26,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"12/06/2019",62,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"12/07/2019",56,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"12/08/2019",26,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"12/09/2019",53,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"12/10/2019",37,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"12/11/2019",18,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"12/12/2019",33,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"12/13/2019",22,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"12/14/2019",15,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"12/15/2019",35,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"12/16/2019",37,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"12/17/2019",15,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"12/18/2019",14,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"12/19/2019",33,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"12/20/2019",58,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"12/21/2019",58,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"12/22/2019",71,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"12/23/2019",33,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"12/24/2019",22,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"12/25/2019",52,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"12/26/2019",62,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"12/28/2019",65,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"12/29/2019",19,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"12/30/2019",15,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"12/31/2019",18,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"01/01/2019",22,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"01/02/2019",28,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"01/03/2019",25,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"01/04/2019",8,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"01/05/2019",8,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"01/06/2019",30,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"01/07/2019",35,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"01/08/2019",31,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"01/09/2019",6,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"01/10/2019",17,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"01/11/2019",31,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"01/12/2019",41,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"01/13/2019",15,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"01/14/2019",24,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"01/15/2019",30,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"01/16/2019",38,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"01/17/2019",35,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"01/18/2019",56,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"01/19/2019",54,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"01/20/2019",17,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"01/21/2019",23,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"01/22/2019",27,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"01/23/2019",22,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"01/24/2019",5,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"01/25/2019",30,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"01/26/2019",40,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"01/27/2019",45,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"01/28/2019",38,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"01/29/2019",32,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"01/30/2019",19,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"01/31/2019",32,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"02/01/2019",36,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"02/02/2019",52,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"02/03/2019",58,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"02/04/2019",66,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"02/05/2019",43,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"02/06/2019",43,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"02/07/2019",31,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"02/08/2019",36,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"02/09/2019",14,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"02/10/2019",38,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"02/11/2019",37,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"02/12/2019",9,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"02/13/2019",10,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"02/14/2019",22,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"02/15/2019",39,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"02/16/2019",14,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"02/17/2019",30,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"02/18/2019",13,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"02/19/2019",25,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"02/20/2019",13,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"02/21/2019",23,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"02/22/2019",12,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"02/23/2019",9,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"02/24/2019",9,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"02/25/2019",10,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"02/26/2019",29,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"02/27/2019",55,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"02/28/2019",52,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"03/01/2019",27,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"03/02/2019",22,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"03/03/2019",27,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"03/04/2019",22,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"03/05/2019",21,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"03/06/2019",23,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"03/07/2019",30,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"03/08/2019",52,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"03/09/2019",54,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"03/10/2019",38,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"03/11/2019",25,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
"03/12/2019",18,"Garinger High School","PM2.5","Mecklenburg",35.2401000008895,-80.785683
