"Date","DAILY_AQI_VALUE","Site.Name","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"11/27/2018",18,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"11/28/2018",38,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"11/29/2018",43,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"11/30/2018",53,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/01/2018",60,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/02/2018",35,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/03/2018",53,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/04/2018",25,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/05/2018",29,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/06/2018",38,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/07/2018",56,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/08/2018",56,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/09/2018",44,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/10/2018",49,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/11/2018",59,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/12/2018",58,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/13/2018",71,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/14/2018",56,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/15/2018",31,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/16/2018",32,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/17/2018",29,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/18/2018",48,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/19/2018",59,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/20/2018",43,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/21/2018",28,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/22/2018",21,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/23/2018",36,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/24/2018",40,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/25/2018",54,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/26/2018",58,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/27/2018",55,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/28/2018",29,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/29/2018",34,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/30/2018",50,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/31/2018",52,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"01/01/2018",14,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"01/02/2018",20,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"01/03/2018",23,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"01/04/2018",23,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"01/05/2018",9,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"01/06/2018",8,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"01/07/2018",15,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"01/08/2018",40,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"01/09/2018",19,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"01/10/2018",35,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"01/11/2018",34,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"01/12/2018",8,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"01/13/2018",0,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"01/14/2018",10,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"01/15/2018",24,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"01/16/2018",29,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"01/17/2018",38,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"01/18/2018",31,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"01/19/2018",25,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"01/20/2018",28,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"01/21/2018",22,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"01/22/2018",40,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"01/23/2018",13,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"01/24/2018",3,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"01/25/2018",8,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"01/26/2018",16,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"01/27/2018",18,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"01/28/2018",10,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"01/29/2018",0,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"01/30/2018",18,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"01/31/2018",15,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"02/01/2018",23,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"02/02/2018",10,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"02/03/2018",11,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"02/04/2018",13,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"02/05/2018",10,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"02/06/2018",26,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"02/07/2018",21,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"02/08/2018",28,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"02/09/2018",30,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"02/10/2018",25,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"02/11/2018",23,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"02/12/2018",12,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"02/13/2018",23,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"02/14/2018",35,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"02/15/2018",30,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"02/16/2018",18,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"02/17/2018",13,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"02/18/2018",4,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"02/19/2018",23,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"02/20/2018",40,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"02/21/2018",23,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"02/22/2018",23,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"02/23/2018",28,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"02/24/2018",28,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"02/25/2018",18,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"02/26/2018",17,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"02/27/2018",15,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"02/28/2018",40,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"03/01/2018",33,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"03/02/2018",3,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"03/03/2018",10,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"03/04/2018",10,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"03/05/2018",8,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"03/06/2018",13,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"03/07/2018",12,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"03/08/2018",15,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"03/09/2018",21,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"03/10/2018",46,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"03/11/2018",39,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"03/12/2018",25,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"03/13/2018",22,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"03/14/2018",13,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"03/15/2018",29,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"03/16/2018",25,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"03/17/2018",32,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"03/18/2018",18,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"03/19/2018",23,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"03/20/2018",9,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"03/21/2018",8,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"03/22/2018",11,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"03/23/2018",15,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"03/24/2018",21,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"03/25/2018",15,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"03/30/2018",20,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"03/31/2018",15,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"04/01/2018",34,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"04/02/2018",33,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"04/03/2018",35,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"04/04/2018",14,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"04/05/2018",23,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"04/06/2018",29,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"04/07/2018",25,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"04/08/2018",16,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"04/09/2018",22,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"04/10/2018",33,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"04/11/2018",43,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"04/12/2018",40,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"04/13/2018",36,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"04/14/2018",29,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"04/15/2018",30,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"04/16/2018",10,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"04/17/2018",15,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"04/18/2018",39,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"04/19/2018",24,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"04/20/2018",15,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"04/21/2018",19,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"04/22/2018",15,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"04/23/2018",17,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"04/24/2018",11,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"04/25/2018",30,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"04/26/2018",24,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"04/27/2018",26,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"04/28/2018",35,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"04/29/2018",20,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"04/30/2018",15,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"05/01/2018",31,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"05/02/2018",43,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"05/03/2018",31,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"05/04/2018",28,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"05/05/2018",31,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"05/06/2018",24,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"05/07/2018",50,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"05/08/2018",22,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"05/09/2018",13,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"05/10/2018",38,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"05/11/2018",47,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"05/12/2018",53,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"05/13/2018",55,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"05/14/2018",51,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"05/15/2018",19,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"05/16/2018",17,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"05/17/2018",11,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"05/18/2018",12,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"05/19/2018",8,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"05/20/2018",25,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"05/21/2018",35,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"05/22/2018",33,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"05/23/2018",27,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"05/24/2018",28,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"05/25/2018",36,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"05/26/2018",21,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"05/27/2018",20,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"05/28/2018",11,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"05/29/2018",12,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"05/30/2018",20,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"05/31/2018",26,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"06/01/2018",31,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"06/02/2018",25,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"06/03/2018",21,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"06/04/2018",16,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"06/05/2018",40,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"06/06/2018",42,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"06/07/2018",32,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"06/08/2018",37,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"06/09/2018",34,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"06/10/2018",34,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"06/11/2018",31,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"06/12/2018",24,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"06/13/2018",32,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"06/14/2018",46,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"06/15/2018",38,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"06/16/2018",45,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"06/17/2018",44,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"06/18/2018",54,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"06/19/2018",59,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"06/20/2018",35,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"06/21/2018",44,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"06/22/2018",49,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"06/23/2018",47,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"06/24/2018",48,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"06/25/2018",34,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"06/26/2018",33,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"06/27/2018",28,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"06/28/2018",38,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"06/29/2018",38,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"06/30/2018",48,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"07/01/2018",35,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"07/02/2018",36,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"07/03/2018",44,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"07/04/2018",22,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"07/05/2018",18,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"07/10/2018",56,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"07/11/2018",54,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"07/12/2018",48,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"07/13/2018",46,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"07/14/2018",22,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"07/15/2018",35,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"07/16/2018",46,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"07/17/2018",42,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"07/18/2018",31,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"07/19/2018",33,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"07/20/2018",32,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"07/21/2018",13,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"07/22/2018",20,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"07/23/2018",22,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"07/24/2018",11,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"07/25/2018",13,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"07/26/2018",30,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"07/27/2018",45,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"07/28/2018",35,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"08/01/2018",21,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"08/02/2018",16,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"08/03/2018",10,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"08/04/2018",43,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"08/05/2018",24,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"08/06/2018",35,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"08/07/2018",41,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"08/08/2018",30,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"08/09/2018",30,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"08/10/2018",46,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"08/11/2018",33,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"08/12/2018",24,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"08/13/2018",21,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"08/16/2018",54,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"08/17/2018",52,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"08/18/2018",33,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"08/19/2018",23,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"08/20/2018",31,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"08/21/2018",28,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"08/22/2018",22,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"08/23/2018",46,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"08/24/2018",25,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"08/25/2018",26,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"08/26/2018",39,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"08/27/2018",54,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"08/28/2018",43,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"08/29/2018",25,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"08/30/2018",39,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"08/31/2018",32,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"09/01/2018",29,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"09/02/2018",21,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"09/03/2018",24,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"09/04/2018",34,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"09/05/2018",27,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"09/06/2018",24,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"09/07/2018",32,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"09/08/2018",35,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"09/09/2018",25,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"09/10/2018",16,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"09/21/2018",20,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"09/22/2018",49,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"09/23/2018",37,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"09/24/2018",22,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"09/25/2018",13,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"09/26/2018",20,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"09/27/2018",24,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"09/28/2018",18,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"09/29/2018",9,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"09/30/2018",20,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"10/01/2018",28,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"10/02/2018",72,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"10/03/2018",30,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"10/04/2018",39,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"10/05/2018",40,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"10/06/2018",35,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"10/07/2018",15,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"10/08/2018",13,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"10/09/2018",8,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"10/10/2018",16,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"10/11/2018",13,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"10/12/2018",15,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"10/13/2018",13,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"10/14/2018",15,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"10/15/2018",21,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"10/16/2018",17,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"10/17/2018",11,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"10/18/2018",17,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"10/19/2018",22,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"10/20/2018",24,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"10/21/2018",0,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"10/22/2018",9,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"10/23/2018",17,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"10/24/2018",17,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"10/25/2018",11,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"10/26/2018",13,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"10/27/2018",4,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"10/28/2018",10,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"10/29/2018",10,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"10/30/2018",14,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"10/31/2018",25,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"11/01/2018",19,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"11/02/2018",16,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"11/03/2018",5,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"11/04/2018",13,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"11/05/2018",13,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"11/06/2018",17,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"11/07/2018",19,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"11/08/2018",29,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"11/09/2018",22,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"11/10/2018",8,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"11/11/2018",10,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"11/12/2018",15,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"11/13/2018",7,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"11/14/2018",21,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"11/15/2018",6,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"11/16/2018",8,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"11/17/2018",27,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"11/18/2018",26,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"11/19/2018",35,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"11/20/2018",31,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"11/21/2018",24,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"11/22/2018",26,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"11/23/2018",6,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"11/24/2018",6,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"11/25/2018",23,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"11/26/2018",19,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"11/27/2018",2,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"11/28/2018",13,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"11/29/2018",18,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"11/30/2018",38,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
